part_id_std,part_id_raw,Item Description,Supplier Name,Supplier PN,PSW,PSW Type,PSW Sub Type,YPN Status,Handling Manual,FAR Status,PPAP Details,psw_ok,has_handling_manual,far_ok
180BN106710,180BN106710,Lt Single Wire C-Flr2Xb 6 Gy/R,"Coficab Ploiesti (Ploiesti, Ro)",FLR2X/T3-B 6.00,FLR2XT3-B 6.00,PSW,PPAP LEVEL 2,Common,OK,OK,OK,True,True,True
180BN106737,180BN106737,Lt Single Wire C-Flr2Xb 6 B/Y,"Coficab Ploiesti (Ploiesti, Ro)",FLR2X/T3-B 6.00,FLR2XT3-B 6.00,PSW,PPAP LEVEL 2,Common,OK,OK,OK,True,True,True
180BN106765,180BN106765,Lt Single Wire C-Flr2Xb 6 G/R,"Coficab Ploiesti (Ploiesti, Ro)",FLR2X/T3-B 6.00,FLR2X/T3-B 6.00,PSW,PPAP LEVEL 2,Common,OK,OK,OK,True,True,True
180BN1067F8,180BN1067F8,Lt Single Wire C-Flr2Xb 6 B/V,"Coficab Ploiesti (Ploiesti, Ro)",FLR2X/T3-B 6.00,FLR2XT3-B 6.00,PSW,PPAP LEVEL 2,Common,OK,OK,OK,True,True,True
180GK506918,180GK506918,Lt Single Wire Yaca2 0.35 G/O,"Coficab Ploiesti (Ploiesti, Ro)",A2 TAD 0.35,A2 TAD 0.35  ,PSW,PPAP LEVEL 2,Common,OK,OK,OK,True,True,True
180BN1067G5,180BN1067G5,Lt Single Wire C-Flr2Xb 6 V/Gy,"Coficab Ploiesti (Ploiesti, Ro)",FLR2X/T3-B 6.00,FLR2XT3-B 6.00,PSW,PPAP LEVEL 2,Common,OK,OK,OK,True,True,True
180GK506921,180GK506921,Lt Single Wire Yaca2 0.35 Gy/O,"Coficab Ploiesti (Ploiesti, Ro)",A2 TAD 0.35,A2 TAD 0.35  ,PSW,PPAP LEVEL 2,Common,OK,OK,OK,True,True,True
180BN106810,180BN106810,Lt Single Wire C-Flr2Xb 4 Gy/R,"Coficab Maroc (Tanger, Ma)",FLR2X/T3-B 4.00,FLR2X-B 4.00,PSW,PPAP LEVEL 2,Common,OK,OK,OK,True,True,True
180GK506926,180GK506926,Lt Single Wire Yaca2 0.35 Gy/Y,"Coficab Ploiesti (Ploiesti, Ro)",A2 TAD 0.35,A2 TAD 0.35  ,PSW,PPAP LEVEL 2,Common,OK,OK,OK,True,True,True
180BN106811,180BN106811,Lt Single Wire C-Flr2Xb 4 Gy/L,"Coficab Ploiesti (Ploiesti, Ro)",FLR2X/T3-B 4.00,	FLR2X-B 4.00  ,PSW,PPAP LEVEL 2,Common,OK,OK,OK,True,True,True
180BN106830,180BN106830,Lt Single Wire C-Flr2Xb 4 B,"Coficab Maroc (Tanger, Ma)",FLR2X/T3-B 4.00,,PSW,PPAP LEVEL 2,Common,OK,To Be Requested,OK,False,True,False
180BN106833,180BN106833,Lt Single Wire C-Flr2Xb 4 V/W,"Coficab Ploiesti (Ploiesti, Ro)",FLR2X/T3-B 4.00,	FLR2X-B 4.00  ,PSW,PPAP LEVEL 2,Common,OK,OK,OK,True,True,True
180BN106834,180BN106834,Lt Single Wire C-Flr2Xb 4 B/W,"Coficab Maroc (Tanger, Ma)",FLR2X/T3-B 4.00,	FLR2X-B 4.00  ,PSW,PPAP LEVEL 2,Common,OK,OK,OK,True,True,True
180BN106836,180BN106836,Lt Single Wire C-Flr2Xb 4 B/G,"Coficab Ploiesti (Ploiesti, Ro)",FLR2X/T3-B 4.00,	FLR2X-B 4.00  ,PSW,PPAP LEVEL 2,Common,OK,OK,OK,True,True,True
180GK506939,180GK506939,Lt Single Wire Yaca2 0.35 B/L,"Coficab Ploiesti (Ploiesti, Ro)",A2 TAD 0.35,A2 TAD 0.35  ,PSW,PPAP LEVEL 2,Common,OK,OK,OK,True,True,True
180BN106837,180BN106837,Lt Single Wire C-Flr2Xb 4 B/Y,"Coficab Ploiesti (Ploiesti, Ro)",FLR2X/T3-B 4.00,	FLR2X-B 4.00  ,PSW,PPAP LEVEL 2,Deleted,OK,OK,OK,True,True,True
180GK506940,180GK506940,Lt Single Wire Yaca2 0.35 W,"Coficab Ploiesti (Ploiesti, Ro)",A2 TAD 0.35,A2 TAD 0.35  ,PSW,PPAP LEVEL 2,Common,OK,OK,OK,True,True,True
180BN106841,180BN106841,Lt Single Wire C-Flr2Xb 4 Gy,"Coficab Ploiesti (Ploiesti, Ro)",FLR2X/T3-B 4.00,	FLR2X-B 4.00  ,PSW,PPAP LEVEL 2,Common,OK,OK,OK,True,True,True
180BN106850,180BN106850,Lt Single Wire C-Flr2Xb 4 R,"Coficab Ploiesti (Ploiesti, Ro)",FLR2X/T3-B 4.00,	FLR2X-B 4.00  ,PSW,PPAP LEVEL 2,Common,OK,OK,OK,True,True,True
180BN106869,180BN106869,Lt Single Wire C-Flr2Xb 4 G/L,"Coficab Ploiesti (Ploiesti, Ro)",FLR2X/T3-B 4.00,	FLR2X-B 4.00  ,PSW,PPAP LEVEL 2,Common,OK,OK,OK,True,True,True
180BN106885,180BN106885,Lt Single Wire C-Flr2Xb 4 Br/R,"Coficab Ploiesti (Ploiesti, Ro)",FLR2X/T3-B 4.00,	FLR2X-B 4.00  ,PSW,PPAP LEVEL 2,Common,OK,OK,OK,True,True,True
180BN106895,180BN106895,Lt Single Wire C-Flr2Xb 4 L/R,"Coficab Ploiesti (Ploiesti, Ro)",FLR2X/T3-B 4.00,	FLR2X-B 4.00  ,PSW,PPAP LEVEL 2,Common,OK,OK,OK,True,True,True
180BN1068F8,180BN1068F8,Lt Single Wire C-Flr2Xb 4 B/V,"Coficab Ploiesti (Ploiesti, Ro)",FLR2X/T3-B 4.00,	FLR2X-B 4.00  ,PSW,PPAP LEVEL 2,Common,OK,OK,OK,True,True,True
180BN1068G1,180BN1068G1,Lt Single Wire C-Flr2Xb 4 Y/V,"Coficab Ploiesti (Ploiesti, Ro)",FLR2X/T3-B 4.00,	FLR2X-B 4.00  ,PSW,PPAP LEVEL 2,Common,OK,OK,OK,True,True,True
180C9703939,180C9703939,Lt Single Wire Flrya 0.5 B/L,Leoni Kablo Ve Teknolojileri San. Ve Tic. Ltd.,FLRY-A 0.50,FLRY 0.5-A,PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,True,True,False
180C9703995,180C9703995,Lt Single Wire Flrya 0.5 L/R,Leoni Kablo Ve Teknolojileri San. Ve Tic. Ltd.,FLRY-A 0.50,FLRY 0.5-A,PSW,PPAP LEVEL 1,Common,OK,OK,OK,True,True,True
180C9704016,180C9704016,Lt Single Wire Flrya 0.75 B/Gy,Leoni Kablo Ve Teknolojileri San. Ve Tic. Ltd.,FLRY-A 0.75,"FLRY 0,75-B_T105",PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,True,True,False
180C9704039,180C9704039,Lt Single Wire Flrya 0.75 B/L,Leoni Kablo Ve Teknolojileri San. Ve Tic. Ltd.,FLRY-A 0.75,"FLRY 0,75-B_T105",PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,True,True,False
180C9704069,180C9704069,Lt Single Wire Flrya 0.75 G/L,Leoni Kablo Ve Teknolojileri San. Ve Tic. Ltd.,FLRY-A 0.75,"FLRY 0,75-B_T105",PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,True,True,False
180C9704095,180C9704095,Lt Single Wire Flrya 0.75 L/R,Leoni Kablo Ve Teknolojileri San. Ve Tic. Ltd.,FLRY-A 0.75,"FLRY 0,75-B_T105",PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,True,True,False
180C97040E3,180C97040E3,Lt Single Wire Flrya 0.75 V/O,Leoni Kablo Ve Teknolojileri San. Ve Tic. Ltd.,FLRY-A 0.75,"FLRY 0,75-B_T105",PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,True,True,False
180C97040F8,180C97040F8,Lt Single Wire Flrya 0.75 B/V,Leoni Kablo Ve Teknolojileri San. Ve Tic. Ltd.,FLRY-A 0.75,"FLRY 0,75-B_T105",PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,True,True,False
180GK506966,180GK506966,Lt Single Wire Yaca2 0.35 G/V,"Coficab Ploiesti (Ploiesti, Ro)",A2 TAD 0.35,A2 TAD 0.35  ,PSW,PPAP LEVEL 2,Common,OK,OK,OK,True,True,True
180C97040G1,180C97040G1,Lt Single Wire Flrya 0.75 Y/V,Leoni Kablo Ve Teknolojileri San. Ve Tic. Ltd.,FLRY-A 0.75,"FLRY 0,75-B_T105",PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,True,True,False
180C9706026,180C9706026,Lt Single Wire Flrya 1 Gy/Y,Leoni Kablo Ve Teknolojileri San. Ve Tic. Ltd.,FLRY-A 1.00,"FLRY 1,0-A",PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,True,True,False
180GK5039K2,180GK5039K2,Lt Single Wire Yaca2 0.5 Gy/V,"Coficab Kenitra (Kenitra, Ma)",A2 TAD 0.5,,PSW,PPAP LEVEL 2,Common,OK,To Be Requested,OK,False,True,False
180C97060G1,180C97060G1,Lt Single Wire Flrya 1 Y/V,Leoni Kablo Ve Teknolojileri San. Ve Tic. Ltd.,FLRY-A 1.00,"FLRY 1,0-A",PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,True,True,False
180C9706550,180C9706550,Lt Single Wire Flrya 1.5 R,Leoni Kablo Ve Teknolojileri San. Ve Tic. Ltd.,FLRY-A 1.50,"FLRY 1,5-A_T105",PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,True,True,False
180C9706565,180C9706565,Lt Single Wire Flrya 1.5 G/R,Leoni Kablo Ve Teknolojileri San. Ve Tic. Ltd.,FLRY-A 1.50,"FLRY 1,5-A_T105",PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,True,True,False
180C9706579,180C9706579,Lt Single Wire Flrya 1.5 Y/L,Leoni Kablo Ve Teknolojileri San. Ve Tic. Ltd.,FLRY-A 1.50,"FLRY 1,5-A_T105",PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,True,True,False
180GK5039W9,180GK5039W9,Lt Single Wire Yaca2 0.5 V/Br,"Coficab Kenitra (Kenitra, Ma)",A2 TAD 0.5,,PSW,PPAP LEVEL 2,Common,OK,To Be Requested,OK,False,True,False
180GK5039X7,180GK5039X7,Lt Single Wire Yaca2 0.5 L/Gy,"Coficab Kenitra (Kenitra, Ma)",A2 TAD 0.5,,PSW,PPAP LEVEL 2,Common,OK,To Be Requested,OK,False,True,False
180GK506980,180GK506980,Lt Single Wire Yaca2 0.35 Br,"Coficab Ploiesti (Ploiesti, Ro)",A2 TAD 0.35,A2 TAD 0.35  ,PSW,PPAP LEVEL 2,Common,OK,OK,OK,True,True,True
180C9706933,180C9706933,Lt Single Wire Flrya 0.35 V/W,Leoni Kablo Ve Teknolojileri San. Ve Tic. Ltd.,FLRY-A 0.35,,PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,False,True,False
180C9706939,180C9706939,Lt Single Wire Flrya 0.35 B/L,Leoni Kablo Ve Teknolojileri San. Ve Tic. Ltd.,FLRY-A 0.35,,PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,False,True,False
180GK506984,180GK506984,Lt Single Wire Yaca2 0.35 Br/W,"Coficab Ploiesti (Ploiesti, Ro)",A2 TAD 0.35,A2 TAD 0.35  ,PSW,PPAP LEVEL 2,Common,OK,OK,OK,True,True,True
180GK504026,180GK504026,Lt Single Wire Yaca2 0.75 Gy/Y,"Coficab Ploiesti (Ploiesti, Ro)",A2 TAD 0.75,A2 TAD 0.75  ,PSW,PPAP LEVEL 2,Common,OK,OK,OK,True,True,True
180C9706987,180C9706987,Lt Single Wire Flrya 0.35 Br/Y,Leoni Kablo Ve Teknolojileri San. Ve Tic. Ltd.,FLRY-A 0.35,,PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,False,True,False
180GK506990,180GK506990,Lt Single Wire Yaca2 0.35 L,"Coficab Ploiesti (Ploiesti, Ro)",A2 TAD 0.35,A2 TAD 0.35  ,PSW,PPAP LEVEL 2,Common,OK,OK,OK,True,True,True
180C97069W9,180C97069W9,Lt Single Wire Flrya 0.35 V/Br,Leoni Kablo Ve Teknolojileri San. Ve Tic. Ltd.,FLRY-A 0.35,,PSW,PPAP LEVEL 1,Common,OK,To Be Requested,OK,False,True,False
180CJ005939,180CJ005939,Lt Single Wire A42Xbctb 10 B/L,"Coficab Ploiesti (Ploiesti, Ro)",A42X-TBD 10.00,A42X-TBD 10.00,PSW,PPAP LEVEL 2,Common,OK,OK,OK,True,True,True
180GK504036,180GK504036,Lt Single Wire Yaca2 0.75 B/G,"Coficab Ploiesti (Ploiesti, Ro)",A2 TAD 0.75,A2 TAD 0.75  ,PSW,PPAP LEVEL 2,Common,OK,OK,OK,True,True,True
180EF906704,180EF906704,Lt Single Wire Coft4B 6 O/W,"Coficab Portugal - Companhia De Fios E Cabos, Lda. (Guarda, Pt)",COFFLEX-R-B T4 HV 6.00,COFFLEX-R-B T4 HV 6.00,PSW,PPAP LEVEL 2,Common,OK,OK,OK,True,True,True
180EF906712,180EF906712,Lt Single Wire Coft4B 6 O/G,"Coficab Portugal - Companhia De Fios E Cabos, Lda. (Guarda, Pt)",COFFLEX-R-B T4 HV 6.00,COFFLEX-R-B T4 HV 6.00,PSW,PPAP LEVEL 2,Common,OK,OK,OK,True,True,True
180EF906751,180EF906751,Lt Single Wire Coft4B 6 O,"Coficab Portugal - Companhia De Fios E Cabos, Lda. (Guarda, Pt)",COFFLEX-R-B T4 HV 6.00,COFFLEX-R-B T4 HV 6.00,PSW,PPAP LEVEL 2,Common,OK,OK,OK,True,True,True
180GK506998,180GK506998,Lt Single Wire Yaca2 0.35 L/Br,"Coficab Ploiesti (Ploiesti, Ro)",A2 TAD 0.35,A2 TAD 0.35  ,PSW,PPAP LEVEL 2,Common,OK,OK,OK,True,True,True
180EF906767,180EF906767,Lt Single Wire Coft4B 6 G/Y,"Coficab Portugal - Companhia De Fios E Cabos, Lda. (Guarda, Pt)",COFFLEX-R-B T4 HV 6.00,COFFLEX-R-B T4 HV 6.00,PSW,PPAP LEVEL 2,Common,OK,OK,OK,True,True,True
180EF9067M3,180EF9067M3,Lt Single Wire Coft4B 6F O/B,"Coficab Portugal - Companhia De Fios E Cabos, Lda. (Guarda, Pt)",COFFLEX-R-B T4 HV 6.00,COFFLEX-R-B T4 HV 6.00,PSW,PPAP LEVEL 2,Common,OK,OK,OK,True,True,True
180EF906851,180EF906851,Lt Single Wire Cofft4 4 O,"Coficab Portugal - Companhia De Fios E Cabos, Lda. (Guarda, Pt)",COFFLEX-R-B-T4 HV 4.00,,PSW,PPAP LEVEL 2,Common,OK,To Be Requested,OK,False,True,False
180EF906867,180EF906867,Lt Single Wire Cofft4 4 G/Y,"Coficab Portugal - Companhia De Fios E Cabos, Lda. (Guarda, Pt)",COFFLEX-R-B-T4 HV 4.00,,PSW,PPAP LEVEL 2,Common,OK,To Be Requested,OK,False,True,False
180EF9068M3,180EF9068M3,Lt Single Wire Cofft4 4 O/B,"Coficab Portugal - Companhia De Fios E Cabos, Lda. (Guarda, Pt)",COFFLEX-R-B-T4 HV 4.00,,PSW,PPAP LEVEL 2,Common,OK,To Be Requested,OK,False,True,False
180GK5069E3,180GK5069E3,Lt Single Wire Yaca2 0.35 V/O,"Coficab Ploiesti (Ploiesti, Ro)",A2 TAD 0.35,A2 TAD 0.35  ,PSW,PPAP LEVEL 2,Common,OK,OK,OK,True,True,True
180EQ707751,180EQ707751,Lt Single Wire Coft4Hcf 70 O,"Coficab Portugal - Companhia De Fios E Cabos, Lda. (Guarda, Pt)",COFFLEX-C T4 HV 70.00,COFFLEX-C T4 HV 70.00,PSW,PPAP LEVEL 2,Common,OK,OK,OK,True,True,True
180EQ7077M3,180EQ7077M3,Lt Single Wire Coft4Hcf 70 O/B,"Coficab Portugal - Companhia De Fios E Cabos, Lda. (Guarda, Pt)",COFFLEX-C T4 HV 70.00,COFFLEX-C T4 HV 70.00,PSW,PPAP LEVEL 2,Common,OK,OK,OK,True,True,True
180ES606951,180ES606951,Lt Single Wire Fhl2Xt4A 0.35 O,"Coficab Portugal - Companhia De Fios E Cabos, Lda. (Guarda, Pt)",FHL2X-A 0.35,FHL2X-A 0.35,PSW,PPAP LEVEL 3,Deleted,OK,To Be Requested,OK,True,True,False
180ET705910,180ET705910,Lt Single Wire Corct3F 10 Gy/R,"Coficab Ploiesti (Ploiesti, Ro)",COFFLEX-R-C T3 10.00,COFFLEX-R-C T3 10.00,PSW,PPAP LEVEL 2,Common,OK,OK,OK,True,True,True
180ET7059E1,180ET7059E1,Lt Single Wire Corct3F 10F W/O,"Coficab Ploiesti (Ploiesti, Ro)",COFFLEX-R-C T3 10.00,COFFLEX-R-C T3 10.00,PSW,PPAP LEVEL 2,Common,OK,OK,OK,True,True,True
180ET707185,180ET707185,Lt Single Wire Corct3F 16F Br/R,"Coficab Ploiesti (Ploiesti, Ro)",COFFLEX-R-C T3 16.00,COFFLEX-R-C T3 16.00,PSW,PPAP LEVEL 2,Common,OK,OK,OK,True,True,True
180ET707550,180ET707550,Lt Single Wire Corct3F 25F R,"Coficab Ploiesti (Ploiesti, Ro)",COFFLEX-R-C 25.00,COFFLEX-R-C 25.00,PSW,PPAP LEVEL 2,Common,OK,OK,OK,True,True,True
180GK5069G5,180GK5069G5,Lt Single Wire Yaca2 0.35 V/Gy,"Coficab Ploiesti (Ploiesti, Ro)",A2 TAD 0.35,A2 TAD 0.35  ,PSW,PPAP LEVEL 2,Common,OK,OK,OK,True,True,True
180GK5069G9,180GK5069G9,Lt Single Wire Yaca2 0.35 V/G,"Coficab Ploiesti (Ploiesti, Ro)",A2 TAD 0.35,A2 TAD 0.35  ,PSW,PPAP LEVEL 2,Common,OK,OK,OK,True,True,True
180FC903913,180FC903913,Lt Single Wire Lcivus 0.5 Y/O,Yse-W,LCIVUS 0.50,180FC9069_JP_180FC9039_JP_180FC9040_JP_180FC9041_JP,PSW,PPAP LEVEL 3,Common,To Be Requested,OK,OK,True,True,True
180GK5069K2,180GK5069K2,Lt Single Wire Yaca2 0.35 Gy/V,"Coficab Ploiesti (Ploiesti, Ro)",A2 TAD 0.35,A2 TAD 0.35  ,PSW,PPAP LEVEL 2,Common,OK,OK,OK,True,True,True
180FC903914,180FC903914,Lt Single Wire Lcivus 0.5 L/O,Yse-W,LCIVUS 0.50,180FC9069_JP_180FC9039_JP_180FC9040_JP_180FC9041_JP,PSW,PPAP LEVEL 3,Common,To Be Requested,OK,OK,True,True,True
180FC903930,180FC903930,Lt Single Wire Lcivus 0.5 B,Yse-W,LCIVUS 0.50,180FC9069_JP_180FC9039_JP_180FC9040_JP_180FC9041_JP,PSW,PPAP LEVEL 3,Common,To Be Requested,OK,OK,True,True,True
180GK5069K5,180GK5069K5,Lt Single Wire Yaca2 0.35 Gy/Br,"Coficab Ploiesti (Ploiesti, Ro)",A2 TAD 0.35,A2 TAD 0.35  ,PSW,PPAP LEVEL 2,Common,OK,OK,OK,True,True,True
180FC903937,180FC903937,Lt Single Wire Lcivus 0.5 B/Y,Yse-W,LCIVUS 0.50,180FC9069_JP_180FC9039_JP_180FC9040_JP_180FC9041_JP,PSW,PPAP LEVEL 3,Common,To Be Requested,OK,OK,True,True,True
180FC903948,180FC903948,Lt Single Wire Lcivus 0.5 W/Br,Yse-W,LCIVUS 0.50,180FC9069_JP_180FC9039_JP_180FC9040_JP_180FC9041_JP,PSW,PPAP LEVEL 3,Common,To Be Requested,OK,OK,True,True,True
180FC903949,180FC903949,Lt Single Wire Lcivus 0.5 W/L,Yse-W,LCIVUS 0.50,180FC9069_JP_180FC9039_JP_180FC9040_JP_180FC9041_JP,PSW,PPAP LEVEL 3,Common,To Be Requested,OK,OK,True,True,True
180GK5069X7,180GK5069X7,Lt Single Wire Yaca2 0.35 L/Gy,"Coficab Ploiesti (Ploiesti, Ro)",A2 TAD 0.35,A2 TAD 0.35  ,PSW,PPAP LEVEL 2,Common,OK,OK,OK,True,True,True
180FC9039G5,180FC9039G5,Lt Single Wire Lcivus 0.5 V/Gy,Yse-W,LCIVUS 0.50,180FC9069_JP_180FC9039_JP_180FC9040_JP_180FC9041_JP,PSW,PPAP LEVEL 3,Common,To Be Requested,OK,OK,True,True,True
180FC9039X7,180FC9039X7,Lt Single Wire Lcivus 0.5 L/Gy,Yse-W,LCIVUS 0.50,180FC9069_JP_180FC9039_JP_180FC9040_JP_180FC9041_JP,PSW,PPAP LEVEL 3,Common,To Be Requested,OK,OK,True,True,True
180FC904030,180FC904030,Lt Single Wire Lcivus 0.75 B,Yse-W,LCIVUS 0.75,180FC9069_JP_180FC9039_JP_180FC9040_JP_180FC9041_JP,PSW,PPAP LEVEL 3,Common,To Be Requested,OK,OK,True,True,True
180FC906030,180FC906030,Lt Single Wire Lcivus 1 B,Yse-W,LCIVUS 1.00,180FC9060_JP_ 180FC9065_JP,PSW,PPAP LEVEL 3,Common,To Be Requested,Requested,OK,True,True,False
180FC906530,180FC906530,Lt Single Wire Lcivus 1.5 B,Yse-W,LCIVUS 1.50,180FC9060_JP_ 180FC9065_JP,PSW,PPAP LEVEL 3,Common,To Be Requested,Requested,OK,True,True,False
180FC906913,180FC906913,Lt Single Wire Lcivus 0.35 Y/O,Yse-W,LCIVUS 0.35,180FC9069_JP_180FC9039_JP_180FC9040_JP_180FC9041_JP,PSW,PPAP LEVEL 3,Common,To Be Requested,OK,OK,True,True,True
180FC906930,180FC906930,Lt Single Wire Lcivus 0.35 B,Yse-W,LCIVUS 0.35,180FC9069_JP_180FC9039_JP_180FC9040_JP_180FC9041_JP,PSW,PPAP LEVEL 3,Common,To Be Requested,OK,OK,True,True,True
180GK507030,180GK507030,Lt Single Wire Yaca2 2.5 B,"Coficab Ploiesti (Ploiesti, Ro)",A2 TAD 2.5,A2 TAD 2.50,PSW,PPAP LEVEL 2,Common,OK,OK,OK,True,True,True
180FC906939,180FC906939,Lt Single Wire Lcivus 0.35 B/L,Yse-W,LCIVUS 0.35,180FC9069_JP_180FC9039_JP_180FC9040_JP_180FC9041_JP,PSW,PPAP LEVEL 3,Common,To Be Requested,OK,OK,True,True,True
180FC906946,180FC906946,Lt Single Wire Lcivus 0.35 W/G,Yse-W,LCIVUS 0.35,180FC9069_JP_180FC9039_JP_180FC9040_JP_180FC9041_JP,PSW,PPAP LEVEL 3,Common,To Be Requested,OK,OK,True,True,True
180FC906965,180FC906965,Lt Single Wire Lcivus 0.35 G/R,Yse-W,LCIVUS 0.35,180FC9069_JP_180FC9039_JP_180FC9040_JP_180FC9041_JP,PSW,PPAP LEVEL 3,Common,To Be Requested,OK,OK,True,True,True
180FC906968,180FC906968,Lt Single Wire Lcivus 0.35 G/Br,Yse-W,LCIVUS 0.35,180FC9069_JP_180FC9039_JP_180FC9040_JP_180FC9041_JP,PSW,PPAP LEVEL 3,Common,To Be Requested,OK,OK,True,True,True
180FC906969,180FC906969,Lt Single Wire Lcivus 0.35 G/L,Yse-W,LCIVUS 0.35,180FC9069_JP_180FC9039_JP_180FC9040_JP_180FC9041_JP,PSW,PPAP LEVEL 3,Common,To Be Requested,OK,OK,True,True,True
180FC906975,180FC906975,Lt Single Wire Lcivus 0.35 Y/R,Yse-W,LCIVUS 0.35,180FC9069_JP_180FC9039_JP_180FC9040_JP_180FC9041_JP,PSW,PPAP LEVEL 3,Common,To Be Requested,OK,OK,True,True,True
180FC906986,180FC906986,Lt Single Wire Lcivus 0.35 Br/G,Yse-W,LCIVUS 0.35,180FC9069_JP_180FC9039_JP_180FC9040_JP_180FC9041_JP,PSW,PPAP LEVEL 3,Common,To Be Requested,OK,OK,True,True,True
180FC9069E1,180FC9069E1,Lt Single Wire Lcivus 0.35 W/O,Yse-W,LCIVUS 0.35,180FC9069_JP_180FC9039_JP_180FC9040_JP_180FC9041_JP,PSW,PPAP LEVEL 3,Common,To Be Requested,OK,OK,True,True,True
180FC9069G5,180FC9069G5,Lt Single Wire Lcivus 0.35 V/Gy,Yse-W,LCIVUS 0.35,180FC9069_JP_180FC9039_JP_180FC9040_JP_180FC9041_JP,PSW,PPAP LEVEL 3,Common,To Be Requested,OK,OK,True,True,True
180FC9069X7,180FC9069X7,Lt Single Wire Lcivus 0.35 L/Gy,Yse-W,LCIVUS 0.35,180FC9069_JP_180FC9039_JP_180FC9040_JP_180FC9041_JP,PSW,PPAP LEVEL 3,Common,To Be Requested,OK,OK,True,True,True
180GK504040,180GK504040,Lt Single Wire Yaca2 0.75 W,"Coficab Kenitra (Kenitra, Ma)",A2 TAD 0.75,A2 TAD 0.75,PSW,PPAP LEVEL 2,Common,OK,OK,OK,True,True,True
180FH303930,180FH303930,Wire Acpw 0.5 B,Yna Cps,180FH303930,BEAMS,PSW,PPAP LEVEL 4,Common,To Be Requested,OK,OK,True,True,True
180FW907530,180FW907530,Wire A6Scd 25F B,"Coficab Portugal - Companhia De Fios E Cabos, Lda. (Guarda, Pt)",A6-SCD 25.00,,PSW,PPAP LEVEL 3,Common,OK,To Be Requested,OK,False,True,False
180FX007630,180FX007630,Lt Single Wire Fl2Gyz 35F B,"Coficab Portugal - Companhia De Fios E Cabos, Lda. (Guarda, Pt)",FL2G YZ 35.00,,PSW,PPAP LEVEL 3,Common,OK,OK,OK,False,True,True
180FX007650,180FX007650,Lt Single Wire Fl2Gyz 35F R,"Coficab Portugal - Companhia De Fios E Cabos, Lda. (Guarda, Pt)",FL2G YZ 35.00,,PSW,PPAP LEVEL 3,Common,OK,OK,OK,False,True,True
180FX007692,180FX007692,Lt Single Wire Fl2Gyz 35F V,"Coficab Portugal - Companhia De Fios E Cabos, Lda. (Guarda, Pt)",FL2G YZ 35.00,,PSW,PPAP LEVEL 3,Common,OK,To Be Requested,OK,False,True,False
180FX0076J0,180FX0076J0,Lt Single Wire Fl2Gyz 35F Br/V,"Coficab Portugal - Companhia De Fios E Cabos, Lda. (Guarda, Pt)",FL2G YZ 35.00,,PSW,PPAP LEVEL 3,Common,OK,To Be Requested,OK,False,True,False
180GH605051,180GH605051,Wire Gax3Ob 50F O,"Coficab Tunisie (Tunis, Tn)",COFFLEX-R-C T3 HV 50.00,COFFLEX-R-C T3 HV 50.00,PSW,PPAP LEVEL 3,Common,OK,OK,OK,True,True,True
180GH705950,180GH705950,Lt Single Wire Alexe4 10 R,"Coficab Ploiesti (Ploiesti, Ro)",FLR2X-S 10.00,FLR2X-S 10.00,PSW,PPAP LEVEL 2,Common,OK,OK,OK,True,True,True
180GH705965,180GH705965,Lt Single Wire Alexe4 10 G/R,"Coficab Ploiesti (Ploiesti, Ro)",FLR2X-S 10.00,FLR2X-S 10.00,PSW,PPAP LEVEL 3,Common,OK,OK,OK,True,True,True
180GH705975,180GH705975,Lt Single Wire Alexe4 10 Y/R,"Coficab Ploiesti (Ploiesti, Ro)",FLR2X-S 10.00,FLR2X-S 10.00,PSW,PPAP LEVEL 3,Common,OK,OK,OK,True,True,True
180GH705990,180GH705990,Lt Single Wire Alexe4 10 L,"Coficab Ploiesti (Ploiesti, Ro)",FLR2X-S 10.00,FLR2X-S 10.00,PSW,PPAP LEVEL 3,Common,OK,OK,OK,True,True,True
180GH804451,180GH804451,Wire Allpn1 5 O,"Coficab Tunisie (Tunis, Tn)",COFFLEX-R-S T3 HV 5.00,COFFLEX-R-S T3 HV 5.00,PSW,PPAP LEVEL 3,Common,OK,OK,OK,True,True,True
180GK205930,180GK205930,Lt Single Wire Aca2Bt 10 B,"Coficab Ploiesti (Ploiesti, Ro)",A2 TSD 10.00,A2 TSD 10.00  ,PSW,PPAP LEVEL 2,Common,OK,OK,OK,True,True,True
