Yazaki PN,BX726_BEV_JOB1+90_YMOK,BX726_BEV_JOB1+90_YRL,BX726_MCA_JOB1+90_YMOK,BX726_MCA_JOB1+90_YRL,BX726_GSR_TT_YMOK,BX726_GSR_TT_YRL,CX482_24MY_YBE,V710_B1_W2_HV_JOB1+90_YBE,V710_JOB1+90_YMO-K,V710_JOB1+90_YOT-G,V710_JOB1+90_YOT-K,V710_JOB1+90_YWTT,V710_B2_J74_JOB1+90_YMOK,V710_B2_J74_JOB1+90_YOT-G,V710_B2_J74_JOB1+90_YOT-K,V710_B2_J74_JOB1+90_YWTT,V710_HV_AWD_TT_YBE,V710_AWD_PP_YMOK,V710_AWD_TT_YOTG,V710_AWD_PP_YOTK,V710_AWD_PP_YWTT,FORD_V769_JOB1+180_HV_YRL,Item Description,Supplier Name,Supplier PN,Original Supplier Name,Original Supplier PN,Customer PN,Document Complete,IsCustomerDrawing,PSW Type,PSW Sub Type,Approved Date,PSW Date OK,PSW,Part Specification,Plant FAR,TDC Remarks,YPN Status,Handling Manual,Customer Engineering Approval,Promised Date,"IMDS STATUS
(Yes, No, N/A)",IMDS REMARKS,FAR Status,FAR Promised date,PPAP Details,BUHIN,R @R OK/NOK,Active Parts,YBE All Projects,YMO-K All Projects,YOT-G All Projects,YOT-K All Projects,YRL All Projects,YWTT All Projects,BX726 BEV,V769,BX726 MCA,BX726 GSR,V710 B1,CX482,V710 B2,V710 ICA AWD BEV,"Not 100% Approved
(Under Deviation)",Parts Under Deviation,part_id_raw,part_id_std,Approved Date_date,Approved Date_year,Approved Date_month,Approved Date_day,Approved Date_qtr,Approved Date_week,PSW Date OK_date,PSW Date OK_year,PSW Date OK_month,PSW Date OK_day,PSW Date OK_qtr,PSW Date OK_week,PSW_date,PSW_year,PSW_month,PSW_day,PSW_qtr,PSW_week,Promised Date_date,Promised Date_year,Promised Date_month,Promised Date_day,Promised Date_qtr,Promised Date_week,FAR Promised date_date,FAR Promised date_year,FAR Promised date_month,FAR Promised date_day,FAR Promised date_qtr,FAR Promised date_week
180GV606015,,,,,,,,,D,X,,X,,X,,X,,,,,X,,Lt Single Wire Gdak8U 1 Y/Gy,Malhotra Kablo Sanayi Ve Ticaret A.,3TSD 1.00,Malhotra,3TSD 1.00,,OK,OK,PSW,PPAP LEVEL 3,2025-01-29 00:00:00,OK,3TSD 1.00,"Malhotra_2_3_4_Tad, Tsd",YWTT_24-135,PPAP OK / SoC OK / FAR OK / IMDS OK (Waiting for updated Control Plan from Supplier),Common,OK,,,Yes,,OK,,OK,P,,X,,,X,,,X,,,,,X,,X,X,,,180GV606015,180GV606015,2025-01-29,2025.0,1.0,29.0,1.0,5,,,,,,,,,,,,,,,,,,,,,,,,
180GV706976,,,,,,,,,D,X,X,X,D,X,X,X,,,X,X,X,,Lt Single Wire Hfsk3M 0.35 Y/G,Malhotra Kablo Sanayi Ve Ticaret A.,2TSD 0.35,Malhotra,2TSD 0.35,,OK,OK,PSW,PPAP LEVEL 3,2025-01-29 00:00:00,OK,2TSD 0.35,"Malhotra_2_3_4_Tad, Tsd",YOTK_369-2024,,Common,OK,,,Yes,,OK,,OK,P1,,X,,,X,X,,X,,,,,X,,X,X,,,180GV706976,180GV706976,2025-01-29,2025.0,1.0,29.0,1.0,5,,,,,,,,,,,,,,,,,,,,,,,,
180GV706979,,,,,,,,,,,X,,D,D,X,D,,,X,X,X,,Lt Single Wire Hfsk3M 0.35 Y/L,Malhotra Kablo Sanayi Ve Ticaret A.,2TSD 0.35,Malhotra,2TSD 0.35,,OK,OK,PSW,PPAP LEVEL 3,2025-01-29 00:00:00,OK,2TSD 0.35,"Malhotra_2_3_4_Tad, Tsd",YOTK_369-2024,,Common,OK,,,Yes,,OK,,OK,P1,,X,,,X,X,,X,,,,,X,,X,X,,,180GV706979,180GV706979,2025-01-29,2025.0,1.0,29.0,1.0,5,,,,,,,,,,,,,,,,,,,,,,,,
180GV706980,,,,,,,,,D,X,X,X,D,X,D,X,,,,X,X,,Lt Single Wire Hfsk3M 0.35 Br,Malhotra Kablo Sanayi Ve Ticaret A.,2TSD 0.35,Malhotra,2TSD 0.35,,OK,OK,PSW,PPAP LEVEL 3,2025-01-29 00:00:00,OK,2TSD 0.35,"Malhotra_2_3_4_Tad, Tsd",YOTK_369-2024,,Common,OK,,,Yes,,OK,,OK,P,,X,,,X,X,,X,,,,,X,,X,X,,,180GV706980,180GV706980,2025-01-29,2025.0,1.0,29.0,1.0,5,,,,,,,,,,,,,,,,,,,,,,,,
180GV706984,,,,,,,,,D,X,X,X,D,X,X,X,,,,X,X,,Lt Single Wire Hfsk3M 0.35 Br/W,Malhotra Kablo Sanayi Ve Ticaret A.,2TSD 0.35,Malhotra,2TSD 0.35,,OK,OK,PSW,PPAP LEVEL 3,2025-01-29 00:00:00,OK,2TSD 0.35,"Malhotra_2_3_4_Tad, Tsd",YOTK_369-2024,,Common,OK,,,Yes,,OK,,OK,P1,,X,,,X,X,,X,,,,,X,,X,X,,,180GV706984,180GV706984,2025-01-29,2025.0,1.0,29.0,1.0,5,,,,,,,,,,,,,,,,,,,,,,,,
180GV606034,,,,,,,,,D,,,X,,,,,,,,,,,Lt Single Wire Gdak8U 1 B/W,Malhotra Kablo Sanayi Ve Ticaret A.,3TSD 1.00,Malhotra,3TSD 1.00,,OK,OK,PSW,PPAP LEVEL 3,2025-01-29 00:00:00,OK,3TSD 1.00,"Malhotra_2_3_4_Tad, Tsd",YWTT_24-135,Part added in BoM on 29-04-2025,Added,OK,,,Not Checked,,OK,,OK,P,,X,,,,,,X,,,,,X,,,,,,180GV606034,180GV606034,2025-01-29,2025.0,1.0,29.0,1.0,5,,,,,,,,,,,,,,,,,,,,,,,,
180GV706986,,,,,,,,,,,X,,D,D,X,D,,,X,X,X,,Lt Single Wire Hfsk3M 0.35 Br/G,Malhotra Kablo Sanayi Ve Ticaret A.,2TSD 0.35,Malhotra,2TSD 0.35,,OK,OK,PSW,PPAP LEVEL 3,2025-01-29 00:00:00,OK,2TSD 0.35,"Malhotra_2_3_4_Tad, Tsd",YOTK_369-2024,,Common,OK,,,Yes,,OK,,OK,P,,X,,,X,X,,X,,,,,X,,X,X,,,180GV706986,180GV706986,2025-01-29,2025.0,1.0,29.0,1.0,5,,,,,,,,,,,,,,,,,,,,,,,,
180GV706987,,,,,,,,,D,X,X,X,,X,D,X,,,,X,X,,Lt Single Wire Hfsk3M 0.35 Br/Y,Malhotra Kablo Sanayi Ve Ticaret A.,2TSD 0.35,Malhotra,2TSD 0.35,,OK,OK,PSW,PPAP LEVEL 3,2025-01-29 00:00:00,OK,2TSD 0.35,"Malhotra_2_3_4_Tad, Tsd",YOTK_369-2024,,Common,OK,,,Yes,,OK,,OK,P1,,X,,,X,X,,X,,,,,X,,X,X,,,180GV706987,180GV706987,2025-01-29,2025.0,1.0,29.0,1.0,5,,,,,,,,,,,,,,,,,,,,,,,,
180GV706989,,,,,,,,,,,X,,,,D,,,,,X,,,Lt Single Wire Hfsk3M 0.35 Br/L,Malhotra Kablo Sanayi Ve Ticaret A.,2TSD 0.35,Malhotra,2TSD 0.35,,OK,OK,PSW,PPAP LEVEL 3,2025-01-29 00:00:00,OK,2TSD 0.35,"Malhotra_2_3_4_Tad, Tsd",YOTK_369-2024,,Common,OK,,,Yes,,OK,,OK,P1,,X,,,,X,,,,,,,X,,,X,,,180GV706989,180GV706989,2025-01-29,2025.0,1.0,29.0,1.0,5,,,,,,,,,,,,,,,,,,,,,,,,
180GV706994,,,,,,,,,D,X,X,X,D,X,X,X,,,,X,X,,Lt Single Wire Hfsk3M 0.35 L/W,Malhotra Kablo Sanayi Ve Ticaret A.,2TSD 0.35,Malhotra,2TSD 0.35,,OK,OK,PSW,PPAP LEVEL 3,2025-01-29 00:00:00,OK,2TSD 0.35,"Malhotra_2_3_4_Tad, Tsd",YOTK_369-2024,,Common,OK,,,Yes,,OK,,OK,P1,,X,,,X,X,,X,,,,,X,,X,X,,,180GV706994,180GV706994,2025-01-29,2025.0,1.0,29.0,1.0,5,,,,,,,,,,,,,,,,,,,,,,,,
180GV706996,,,,,,,,,,,X,,D,D,X,D,,,,X,X,,Lt Single Wire Hfsk3M 0.35 L/G,Malhotra Kablo Sanayi Ve Ticaret A.,2TSD 0.35,Malhotra,2TSD 0.35,,OK,OK,PSW,PPAP LEVEL 3,2025-01-29 00:00:00,OK,2TSD 0.35,"Malhotra_2_3_4_Tad, Tsd",YOTK_369-2024,,Common,OK,,,Yes,,OK,,OK,P1,,X,,,,X,,X,,,,,X,,X,X,,,180GV706996,180GV706996,2025-01-29,2025.0,1.0,29.0,1.0,5,,,,,,,,,,,,,,,,,,,,,,,,
180GV706998,,,,,,,,,D,X,X,X,,X,X,X,,,,X,X,,Lt Single Wire Hfsk3M 0.35 L/Br,Malhotra Kablo Sanayi Ve Ticaret A.,2TSD 0.35,Malhotra,2TSD 0.35,,OK,OK,PSW,PPAP LEVEL 3,2025-01-29 00:00:00,OK,2TSD 0.35,"Malhotra_2_3_4_Tad, Tsd",YOTK_369-2024,,Common,OK,,,Yes,,OK,,OK,P1,,X,,,X,X,,X,,,,,X,,X,X,,,180GV706998,180GV706998,2025-01-29,2025.0,1.0,29.0,1.0,5,,,,,,,,,,,,,,,,,,,,,,,,
180GV7069C1,,,,,,,,,,,X,,D,D,D,D,,,,X,X,,Lt Single Wire Hfsk3M 0.35 W/V,Malhotra Kablo Sanayi Ve Ticaret A.,2TSD 0.35,Malhotra,2TSD 0.35,,OK,OK,PSW,PPAP LEVEL 3,2025-01-29 00:00:00,OK,2TSD 0.35,"Malhotra_2_3_4_Tad, Tsd",YOTK_369-2024,,Common,OK,,,Yes,,OK,,OK,P,,X,,,,X,,X,,,,,X,,,X,,,180GV7069C1,180GV7069C1,2025-01-29,2025.0,1.0,29.0,1.0,5,,,,,,,,,,,,,,,,,,,,,,,,
180GV7069E1,,,,,,,,,,,X,,D,D,X,D,,,X,X,X,,Lt Single Wire Hfsk3M 0.35 W/O,Malhotra Kablo Sanayi Ve Ticaret A.,2TSD 0.35,Malhotra,2TSD 0.35,,OK,OK,PSW,PPAP LEVEL 3,2025-01-29 00:00:00,OK,2TSD 0.35,"Malhotra_2_3_4_Tad, Tsd",YOTK_369-2024,,Common,OK,,,Yes,,OK,,OK,P,,X,,,X,X,,X,,,,,X,,X,X,,,180GV7069E1,180GV7069E1,2025-01-29,2025.0,1.0,29.0,1.0,5,,,,,,,,,,,,,,,,,,,,,,,,
180GV7069E3,,,,,,,,,D,X,X,X,D,X,X,X,,,,X,X,,Lt Single Wire Hfsk3M 0.35 V/O,Malhotra Kablo Sanayi Ve Ticaret A.,2TSD 0.35,Malhotra,2TSD 0.35,,OK,OK,PSW,PPAP LEVEL 3,2025-01-29 00:00:00,OK,2TSD 0.35,"Malhotra_2_3_4_Tad, Tsd",YOTK_369-2024,,Common,OK,,,Yes,,OK,,OK,P1,,X,,,X,X,,X,,,,,X,,X,X,,,180GV7069E3,180GV7069E3,2025-01-29,2025.0,1.0,29.0,1.0,5,,,,,,,,,,,,,,,,,,,,,,,,
180GV7069F8,,,,,,,,,,,,,,,D,,,,,X,,,Lt Single Wire Hfsk3M 0.35 B/V,Malhotra Kablo Sanayi Ve Ticaret A.,2TSD 0.35,Malhotra,2TSD 0.35,,OK,OK,PSW,PPAP LEVEL 3,2025-01-29 00:00:00,OK,2TSD 0.35,"Malhotra_2_3_4_Tad, Tsd",YOTK_369-2024,,Deleted,OK,,,Yes,,OK,,OK,P,,X,,,,X,,,,,,,,,,X,,,180GV7069F8,180GV7069F8,2025-01-29,2025.0,1.0,29.0,1.0,5,,,,,,,,,,,,,,,,,,,,,,,,
180GV7069G1,,,,,,,,,D,X,X,X,D,X,X,X,,,,X,X,,Lt Single Wire Hfsk3M 0.35 Y/V,Malhotra Kablo Sanayi Ve Ticaret A.,2TSD 0.35,Malhotra,2TSD 0.35,,OK,OK,PSW,PPAP LEVEL 3,2025-01-29 00:00:00,OK,2TSD 0.35,"Malhotra_2_3_4_Tad, Tsd",YOTK_369-2024,,Common,OK,,,Yes,,OK,,OK,P1,,X,,,X,X,,X,,,,,X,,X,X,,,180GV7069G1,180GV7069G1,2025-01-29,2025.0,1.0,29.0,1.0,5,,,,,,,,,,,,,,,,,,,,,,,,
180GV7069G5,,,,,,,,,D,X,X,X,,X,X,X,,,,X,X,,Lt Single Wire Hfsk3M 0.35 V/Gy,Malhotra Kablo Sanayi Ve Ticaret A.,2TSD 0.35,Malhotra,2TSD 0.35,,OK,OK,PSW,PPAP LEVEL 3,2025-01-29 00:00:00,OK,2TSD 0.35,"Malhotra_2_3_4_Tad, Tsd",YOTK_369-2024,,Common,OK,,,Yes,,OK,,OK,P1,,X,,,X,X,,X,,,,,X,,X,X,,,180GV7069G5,180GV7069G5,2025-01-29,2025.0,1.0,29.0,1.0,5,,,,,,,,,,,,,,,,,,,,,,,,
180GV7069G9,,,,,,,,,D,X,X,X,,X,X,X,,,,X,X,,Lt Single Wire Hfsk3M 0.35 V/G,Malhotra Kablo Sanayi Ve Ticaret A.,2TSD 0.35,Malhotra,2TSD 0.35,,OK,OK,PSW,PPAP LEVEL 3,2025-01-29 00:00:00,OK,2TSD 0.35,"Malhotra_2_3_4_Tad, Tsd",YOTK_369-2024,,Common,OK,,,Yes,,OK,,OK,P,,X,,,X,X,,X,,,,,X,,X,X,,,180GV7069G9,180GV7069G9,2025-01-29,2025.0,1.0,29.0,1.0,5,,,,,,,,,,,,,,,,,,,,,,,,
180GV7069K2,,,,,,,,,D,X,X,X,D,X,X,X,,,,X,X,,Lt Single Wire Hfsk3M 0.35 Gy/V,Malhotra Kablo Sanayi Ve Ticaret A.,2TSD 0.35,Malhotra,2TSD 0.35,,OK,OK,PSW,PPAP LEVEL 3,2025-01-29 00:00:00,OK,2TSD 0.35,"Malhotra_2_3_4_Tad, Tsd",YOTK_369-2024,,Common,OK,,,Yes,,OK,,OK,P,,X,,,X,X,,X,,,,,X,,X,X,,,180GV7069K2,180GV7069K2,2025-01-29,2025.0,1.0,29.0,1.0,5,,,,,,,,,,,,,,,,,,,,,,,,
180GV7069K5,,,,,,,,,D,X,X,X,D,X,X,X,,,,X,X,,Lt Single Wire Hfsk3M 0.35 Gy/Br,Malhotra Kablo Sanayi Ve Ticaret A.,2TSD 0.35,Malhotra,2TSD 0.35,,OK,OK,PSW,PPAP LEVEL 3,2025-01-29 00:00:00,OK,2TSD 0.35,"Malhotra_2_3_4_Tad, Tsd",YOTK_369-2024,,Common,OK,,,Yes,,OK,,OK,P1,,X,,,X,X,,X,,,,,X,,X,X,,,180GV7069K5,180GV7069K5,2025-01-29,2025.0,1.0,29.0,1.0,5,,,,,,,,,,,,,,,,,,,,,,,,
180GV7069W9,,,,,,,,,,,X,,,,D,,,,,X,,,Lt Single Wire Hfsk3M 0.35 V/Br,Malhotra Kablo Sanayi Ve Ticaret A.,2TSD 0.35,Malhotra,2TSD 0.35,,OK,OK,PSW,PPAP LEVEL 3,2025-01-29 00:00:00,OK,2TSD 0.35,"Malhotra_2_3_4_Tad, Tsd",YOTK_369-2024,,Common,OK,,,Yes,,OK,,OK,P1,,X,,,,X,,,,,,,X,,,X,,,180GV7069W9,180GV7069W9,2025-01-29,2025.0,1.0,29.0,1.0,5,,,,,,,,,,,,,,,,,,,,,,,,
180GV7069X7,,,,,,,,,,X,X,,D,X,X,D,,,,X,X,,Lt Single Wire Hfsk3M 0.35 L/Gy,Malhotra Kablo Sanayi Ve Ticaret A.,2TSD 0.35,Malhotra,2TSD 0.35,,OK,OK,PSW,PPAP LEVEL 3,2025-01-29 00:00:00,OK,2TSD 0.35,"Malhotra_2_3_4_Tad, Tsd",YOTK_369-2024,,Common,OK,,,Yes,,OK,,OK,P1,,X,,,X,X,,X,,,,,X,,X,X,,,180GV7069X7,180GV7069X7,2025-01-29,2025.0,1.0,29.0,1.0,5,,,,,,,,,,,,,,,,,,,,,,,,
180GV707010,,,,,,,,,D,X,X,X,D,X,D,X,,,X,X,X,,Lt Single Wire Hfsk3M 2.5 Gy/R,Malhotra Kablo Sanayi Ve Ticaret A.,2TSD 2.50,Malhotra,2TSD 2.50,,OK,OK,PSW,PPAP LEVEL 3,2025-01-29 00:00:00,OK,2TSD 2.50,"Malhotra_2_3_4_Tad, Tsd",YOTK_370-2024,,Common,OK,,,Yes,,OK,,OK,P1,,X,,,X,X,,X,,,,,X,,X,X,,,180GV707010,180GV707010,2025-01-29,2025.0,1.0,29.0,1.0,5,,,,,,,,,,,,,,,,,,,,,,,,
180GV606036,,,,,,,,,,,,,,,,D,,,,,X,,Lt Single Wire Gdak8U 1 B/G,Malhotra Kablo Sanayi Ve Ticaret A.,3TSD 1.00,Malhotra,3TSD 1.00,,OK,OK,PSW,PPAP LEVEL 3,2025-01-29 00:00:00,OK,3TSD 1.00,"Malhotra_2_3_4_Tad, Tsd",YWTT_24-135,PPAP OK / SoC OK / FAR OK / IMDS OK (Waiting for updated Control Plan from Supplier),Deleted,OK,,,Yes,,OK,,OK,P,,X,,,,,,X,,,,,,,,X,,,180GV606036,180GV606036,2025-01-29,2025.0,1.0,29.0,1.0,5,,,,,,,,,,,,,,,,,,,,,,,,
180GV606039,,,,,,,,,D,,,X,,,,,,,,,,,Lt Single Wire Gdak8U 1 B/L,Malhotra Kablo Sanayi Ve Ticaret A.,3TSD 1.00,Malhotra,3TSD 1.00,,OK,OK,PSW,PPAP LEVEL 3,2025-01-29 00:00:00,OK,3TSD 1.00,"Malhotra_2_3_4_Tad, Tsd",YWTT_24-135,Part added in BoM on 29-04-2025,Added,OK,,,Not Checked,,OK,,OK,P,,X,,,,,,X,,,,,X,,,,,,180GV606039,180GV606039,2025-01-29,2025.0,1.0,29.0,1.0,5,,,,,,,,,,,,,,,,,,,,,,,,
180GV707016,,,,,,,,,D,,X,X,,D,D,X,,,,X,X,,Lt Single Wire Hfsk3M 2.5 B/Gy,Malhotra Kablo Sanayi Ve Ticaret A.,2TSD 2.50,Malhotra,2TSD 2.50,,OK,OK,PSW,PPAP LEVEL 3,2025-01-29 00:00:00,OK,2TSD 2.50,"Malhotra_2_3_4_Tad, Tsd",YOTK_370-2024,,Common,OK,,,Yes,,OK,,OK,P1,,X,,,,X,,X,,,,,X,,X,X,,,180GV707016,180GV707016,2025-01-29,2025.0,1.0,29.0,1.0,5,,,,,,,,,,,,,,,,,,,,,,,,
180GV707030,,,,,,,,,,,X,,,D,X,D,,,,X,X,,Lt Single Wire Hfsk3M 2.5 B,Malhotra Kablo Sanayi Ve Ticaret A.,2TSD 2.50,Malhotra,2TSD 2.50,,OK,OK,PSW,PPAP LEVEL 3,2025-01-29 00:00:00,OK,2TSD 2.50,,YOTK_370-2024,,Common,OK,,,Yes,,OK,,OK,P1,,X,,,,X,,X,,,,,X,,X,X,,,180GV707030,180GV707030,2025-01-29,2025.0,1.0,29.0,1.0,5,,,,,,,,,,,,,,,,,,,,,,,,
180GV707034,,,,,,,,,,,X,,,,X,,,,,X,,,Lt Single Wire Hfsk3M 2.5 B/W,Malhotra Kablo Sanayi Ve Ticaret A.,2TSD 2.50,Malhotra,2TSD 2.50,,OK,OK,PSW,PPAP LEVEL 3,2025-01-29 00:00:00,OK,2TSD 2.50,,YOTK_370-2024,Part added in BoM on 28-04-2025,Added,OK,,,Not Checked,,OK,,OK,P,,X,,,,X,,,,,,,X,,X,X,,,180GV707034,180GV707034,2025-01-29,2025.0,1.0,29.0,1.0,5,,,,,,,,,,,,,,,,,,,,,,,,
180GV707036,,,,,,,,,,,X,,,,X,,,,,X,,,Lt Single Wire Hfsk3M 2.5 B/G,Malhotra Kablo Sanayi Ve Ticaret A.,2TSD 2.50,Malhotra,2TSD 2.50,,OK,OK,PSW,PPAP LEVEL 3,2025-01-29 00:00:00,OK,2TSD 2.50,"Malhotra_2_3_4_Tad, Tsd",YOTK_370-2024,,Common,OK,,,Yes,,OK,,OK,P1,,X,,,,X,,,,,,,X,,X,X,,,180GV707036,180GV707036,2025-01-29,2025.0,1.0,29.0,1.0,5,,,,,,,,,,,,,,,,,,,,,,,,
180GV707048,,,,,,,,,,,X,,D,D,X,,,,,X,X,,Lt Single Wire Hfsk3M 2.5 W/Br,Malhotra Kablo Sanayi Ve Ticaret A.,2TSD 2.50,Malhotra,2TSD 2.50,,OK,OK,PSW,PPAP LEVEL 3,2025-01-29 00:00:00,OK,2TSD 2.50,,YOTK_370-2024,Part added in BoM on 05-06-2024,Common,OK,,,Yes,,OK,,OK,P,,X,,,,X,,X,,,,,X,,X,X,,,180GV707048,180GV707048,2025-01-29,2025.0,1.0,29.0,1.0,5,,,,,,,,,,,,,,,,,,,,,,,,
180GV606041,,,,,,,,,D,X,,X,,X,,X,,,,,X,,Lt Single Wire Gdak8U 1 Gy,Malhotra Kablo Sanayi Ve Ticaret A.,3TSD 1.00,Malhotra,3TSD 1.00,,OK,OK,PSW,PPAP LEVEL 3,2025-01-29 00:00:00,OK,3TSD 1.00,"Malhotra_2_3_4_Tad, Tsd",YWTT_24-135,Part added in BoM on 05-06-2024,Common,OK,,,Yes,,OK,,OK,P,,X,,,X,,,X,,,,,X,,X,X,,,180GV606041,180GV606041,2025-01-29,2025.0,1.0,29.0,1.0,5,,,,,,,,,,,,,,,,,,,,,,,,
180GV707087,,,,,,,,,,,X,,D,,X,,,,,X,X,,Lt Single Wire Hfsk3M 2.5 Br/Y,Malhotra Kablo Sanayi Ve Ticaret A.,2TSD 2.50,Malhotra,2TSD 2.50,,OK,OK,PSW,PPAP LEVEL 3,2025-01-29 00:00:00,OK,2TSD 2.50,"Malhotra_2_3_4_Tad, Tsd",YOTK_370-2024,,Common,OK,,,Yes,,OK,,OK,P,,X,,,,X,,X,,,,,X,,X,X,,,180GV707087,180GV707087,2025-01-29,2025.0,1.0,29.0,1.0,5,,,,,,,,,,,,,,,,,,,,,,,,
180GV606050,,,,,,,,,,,,,,,,,,,X,,X,,Lt Single Wire Gdak8U 1 R,Malhotra Kablo Sanayi Ve Ticaret A.,3TSD 1.00,Malhotra,3TSD 1.00,,OK,OK,PSW,PPAP LEVEL 3,2025-01-29 00:00:00,OK,3TSD 1.00,"Malhotra_2_3_4_Tad, Tsd",YWTT_24-135,Part added in BoM on 25-11-2024 / PPAP OK / SoC OK / FAR OK / IMDS OK (Waiting for updated Control Plan from Supplier),Common,OK,,,Yes,,OK,,OK,P,,X,,,X,,,X,,,,,,,,X,,,180GV606050,180GV606050,2025-01-29,2025.0,1.0,29.0,1.0,5,,,,,,,,,,,,,,,,,,,,,,,,
180GV707098,,,,,,,,,,,X,,,,X,,,,,X,,,Lt Single Wire Hfsk3M 2.5 L/Br,Malhotra Kablo Sanayi Ve Ticaret A.,2TSD 2.50,Malhotra,2TSD 2.50,,OK,OK,PSW,PPAP LEVEL 3,2025-01-29 00:00:00,OK,2TSD 2.50,,YOTK_370-2024,Part added in BoM on 28-04-2025,Added,OK,,,Not Checked,,OK,,OK,P,,X,,,,X,,,,,,,X,,X,X,,,180GV707098,180GV707098,2025-01-29,2025.0,1.0,29.0,1.0,5,,,,,,,,,,,,,,,,,,,,,,,,
180GV7070C1,,,,,,,,,,,X,,,,X,,,,,X,,,Lt Single Wire Hfsk3M 2.5 W/V,Malhotra Kablo Sanayi Ve Ticaret A.,2TSD 2.50,Malhotra,2TSD 2.50,,OK,OK,PSW,PPAP LEVEL 3,2025-01-29 00:00:00,OK,2TSD 2.50,"Malhotra_2_3_4_Tad, Tsd",YOTK_370-2024,Part added in BoM on 01-10-2024 / PPAP OK / SoC OK / FAR OK / IMDS OK (Waiting for updated Control Plan from Supplier),Common,OK,,,Yes,,OK,,OK,P1,,X,,,,X,,,,,,,X,,X,X,,,180GV7070C1,180GV7070C1,2025-01-29,2025.0,1.0,29.0,1.0,5,,,,,,,,,,,,,,,,,,,,,,,,
180GV7070E1,,,,,,,,,,,X,,,,X,,,,,X,,,Lt Single Wire Hfsk3M 2.5 W/O,Malhotra Kablo Sanayi Ve Ticaret A.,2TSD 2.50,Malhotra,2TSD 2.50,,OK,OK,PSW,PPAP LEVEL 3,2025-01-29 00:00:00,OK,2TSD 2.50,"Malhotra_2_3_4_Tad, Tsd",YOTK_370-2024,,Common,OK,,,Yes,,OK,,OK,P,,X,,,,X,,,,,,,X,,X,X,,,180GV7070E1,180GV7070E1,2025-01-29,2025.0,1.0,29.0,1.0,5,,,,,,,,,,,,,,,,,,,,,,,,
180GV606060,,,,,,,,,,,,,,,,D,,,,,X,,Lt Single Wire Gdak8U 1 G,Malhotra Kablo Sanayi Ve Ticaret A.,3TSD 1.00,Malhotra,3TSD 1.00,,OK,OK,PSW,PPAP LEVEL 3,2025-01-29 00:00:00,OK,3TSD 1.00,"Malhotra_2_3_4_Tad, Tsd",YWTT_24-135,Part added in BoM on 05-06-2024,Common,OK,,,Yes,,OK,,OK,P,,X,,,,,,X,,,,,,,,X,,,180GV606060,180GV606060,2025-01-29,2025.0,1.0,29.0,1.0,5,,,,,,,,,,,,,,,,,,,,,,,,
180GV606064,,,,,,,,,D,X,,X,,X,,X,,,X,,X,,Lt Single Wire Gdak8U 1 G/W,Malhotra Kablo Sanayi Ve Ticaret A.,3TSD 1.00,Malhotra,3TSD 1.00,,OK,OK,PSW,PPAP LEVEL 3,2025-01-29 00:00:00,OK,3TSD 1.00,"Malhotra_2_3_4_Tad, Tsd",YWTT_24-135,Part added in BoM on 25-11-2024 / PPAP OK / SoC OK / FAR OK / IMDS OK (Waiting for updated Control Plan from Supplier),Common,OK,,,Yes,,OK,,OK,P,,X,,,X,,,X,,,,,X,,X,X,,,180GV606064,180GV606064,2025-01-29,2025.0,1.0,29.0,1.0,5,,,,,,,,,,,,,,,,,,,,,,,,
180H2805930,,,,,,,,,,,D,,,,D,,,,,,,,Lt Single Wire Flryb 10 B,Leoni Kablo Ve Teknolojileri San. Ve Tic. Ltd.,FLRY-B 10.00,Leoni,FLRY-B 10.00,,OK,OK,PSW,PPAP LEVEL 1,2019-06-06 00:00:00,NOT OK,,,,,Common,OK,,,Yes,,To Be Requested,,OK,P,,,,,,,,,,,,,,,,,,,180H2805930,180H2805930,2019-06-06,2019.0,6.0,6.0,2.0,23,,,,,,,,,,,,,,,,,,,,,,,,
180H2805939,,,,,,,,,,,D,,,,D,,,,,,,,Lt Single Wire Flryb 10 B/L,Leoni Kablo Ve Teknolojileri San. Ve Tic. Ltd.,FLRY-B 10.00,Leoni,FLRY-B 10.00,,OK,OK,PSW,PPAP LEVEL 1,2019-06-06 00:00:00,NOT OK,,,,,Common,OK,,,Yes,,To Be Requested,,OK,P,,,,,,,,,,,,,,,,,,,180H2805939,180H2805939,2019-06-06,2019.0,6.0,6.0,2.0,23,,,,,,,,,,,,,,,,,,,,,,,,
180H2806710,,,,,,,,,,,D,,,,D,,,,,,,,Lt Single Wire Flryb 6 Gy/R,Leoni Kablo Ve Teknolojileri San. Ve Tic. Ltd.,FLRY-B 6.0,Leoni,FLRY-B 6.0,,OK,OK,PSW,PPAP LEVEL 1,2019-06-06 00:00:00,NOT OK,,,,,Common,OK,,,Yes,,To Be Requested,,OK,P,,,,,,,,,,,,,,,,,,,180H2806710,180H2806710,2019-06-06,2019.0,6.0,6.0,2.0,23,,,,,,,,,,,,,,,,,,,,,,,,
